month_full,product_pack,active_ingredients,dosage,value,quantity,shortage,base_no_shortage_estimate,price_per_piece,xaxis_months
2017-05-01,Nicorandil 20mg tablets,Nicorandil,Tablet,198246.66,2887840,,198246.66,0.068648768629841,May 17
2017-06-01,Nicorandil 20mg tablets,Nicorandil,Tablet,197116.29,2867240,,197116.29,0.0687477469622355,Jun 17
2017-07-01,Nicorandil 20mg tablets,Nicorandil,Tablet,196514.53,2795746,,196514.53,0.0702905521460104,Jul 17
2017-08-01,Nicorandil 20mg tablets,Nicorandil,Tablet,176352.15,2798490,,176352.15,0.0630168948254237,Aug 17
2017-09-01,Nicorandil 20mg tablets,Nicorandil,Tablet,171087.42,2711720,,171087.42,0.063091845765787,Sep 17
2017-10-01,Nicorandil 20mg tablets,Nicorandil,Tablet,157915.95,2730770,,157915.95,0.0578283597666592,Oct 17
2017-11-01,Nicorandil 20mg tablets,Nicorandil,Tablet,158742.52,2740520,,158742.52,0.0579242333571731,Nov 17
2017-12-01,Nicorandil 20mg tablets,Nicorandil,Tablet,158639.13,2741056,,158639.13,0.0578751875189708,Dec 17
2018-01-01,Nicorandil 20mg tablets,Nicorandil,Tablet,141576.98,2700036,,141576.98,0.0524352193822601,Jan 18
2018-02-01,Nicorandil 20mg tablets,Nicorandil,Tablet,127176.54,2424480,,127176.54,0.0524551821421501,Feb 18
2018-03-01,Nicorandil 20mg tablets,Nicorandil,Tablet,140027.65,2674520,,140027.65,0.0523561798004876,Mar 18
2018-04-01,Nicorandil 20mg tablets,Nicorandil,Tablet,165437.92,2532429,,165437.92,0.0653277623972874,Apr 18
2018-05-01,Nicorandil 20mg tablets,Nicorandil,Tablet,173376.86,2653985,,173376.86,0.0653269931819509,May 18
2018-06-01,Nicorandil 20mg tablets,Nicorandil,Tablet,200554.47,2569416,TRUE,167852.221513596,0.0780544956519303,Jun 18
2018-07-01,Nicorandil 20mg tablets,Nicorandil,Tablet,258370.41,2569279,TRUE,167843.27171553,0.100561445448314,Jul 18
2018-08-01,Nicorandil 20mg tablets,Nicorandil,Tablet,221281.56,2634306,TRUE,172091.290101172,0.0839999453366465,Aug 18
2018-09-01,Nicorandil 20mg tablets,Nicorandil,Tablet,162358.13,2402112,TRUE,156922.754246282,0.0675897418604961,Sep 18
2018-10-01,Nicorandil 20mg tablets,Nicorandil,Tablet,199690,2605669,,170220.520997421,0.0766367485662991,Oct 18
2018-11-01,Nicorandil 20mg tablets,Nicorandil,Tablet,170735.34,2514826,,164286.020955793,0.0678915121761903,Nov 18
2018-12-01,Nicorandil 20mg tablets,Nicorandil,Tablet,170189.61,2507070,,163779.344796674,0.0678838684201079,Dec 18
2019-01-01,Nicorandil 20mg tablets,Nicorandil,Tablet,214768.49,2508500,,163872.762396924,0.0856163005780347,Jan 19
2019-02-01,Nicorandil 20mg tablets,Nicorandil,Tablet,192597.54,2251210,,147064.78032114,0.0855528982191799,Feb 19
2019-03-01,Nicorandil 20mg tablets,Nicorandil,Tablet,204414.9,2389600,,156105.38290759,0.0855435637763642,Mar 19
2019-04-01,Nicorandil 20mg tablets,Nicorandil,Tablet,232995.83,2345110,,153198.984980925,0.0993539023755815,Apr 19
2019-05-01,Nicorandil 20mg tablets,Nicorandil,Tablet,249705.21,2510020,,163972.05942656,0.0994833547143051,May 19
2019-06-01,Nicorandil 20mg tablets,Nicorandil,Tablet,225373.33,2267910,,148155.741107278,0.0993749002385456,Jun 19
2019-07-01,Nicorandil 20mg tablets,Nicorandil,Tablet,190832.74,2306118,,150651.754862774,0.0827506398198184,Jul 19
2019-08-01,Nicorandil 20mg tablets,Nicorandil,Tablet,228341.66,2466500,,161129.028683282,0.0925771984593554,Aug 19
2019-09-01,Nicorandil 20mg tablets,Nicorandil,Tablet,209142.39,2260650,,147681.467136777,0.0925142724437662,Sep 19
2019-10-01,Nicorandil 20mg tablets,Nicorandil,Tablet,175333.35,2407280,,157260.364147047,0.0728346307866139,Oct 19
2019-11-01,Nicorandil 20mg tablets,Nicorandil,Tablet,165287.01,2269340,,148249.158707529,0.0728348374417231,Nov 19
2019-12-01,Nicorandil 20mg tablets,Nicorandil,Tablet,171000.15,2348880,,153445.267745221,0.0728007177889037,Dec 19
2020-01-01,Nicorandil 20mg tablets,Nicorandil,Tablet,155982.13,2309430,,150868.117864193,0.0675413976608947,Jan 20
2020-02-01,Nicorandil 20mg tablets,Nicorandil,Tablet,142215.09,2109510,,137807.945387257,0.0674161724760727,Feb 20
2020-03-01,Nicorandil 20mg tablets,Nicorandil,Tablet,161922.54,2399046,,156722.461685187,0.0674945540852489,Mar 20
2020-04-01,Nicorandil 20mg tablets,Nicorandil,Tablet,141071.5,2253084,,141071.5,0.0626126234086257,Apr 20
2020-05-01,Nicorandil 20mg tablets,Nicorandil,Tablet,133503.44,2131229,,133503.44,0.0626415274942298,May 20
2020-06-01,Nicorandil 20mg tablets,Nicorandil,Tablet,151827.03,2173884,,142013.305246352,0.0698413668806615,Jun 20
2020-07-01,Nicorandil 20mg tablets,Nicorandil,Tablet,159036.1,2233438,,145903.78899831,0.0712068568726779,Jul 20
2020-08-01,Nicorandil 20mg tablets,Nicorandil,Tablet,144030.89,2023225,,132171.205780553,0.0711887654610832,Aug 20
2020-09-01,Nicorandil 20mg tablets,Nicorandil,Tablet,155105.22,2179120,,142355.357382653,0.0711779158559419,Sep 20
2020-10-01,Nicorandil 20mg tablets,Nicorandil,Tablet,164107.02,2168536,,141663.936486815,0.075676410260194,Oct 20
2020-11-01,Nicorandil 20mg tablets,Nicorandil,Tablet,154336.73,2040818,,133320.503571603,0.0756249356875527,Nov 20
2020-12-01,Nicorandil 20mg tablets,Nicorandil,Tablet,168376.19,2228478,,145579.767112128,0.075556586154317,Dec 20
2021-01-01,Nicorandil 20mg tablets,Nicorandil,Tablet,180231.64,2001352,,130742.308458684,0.0900549428586276,Jan 21
2021-02-01,Nicorandil 20mg tablets,Nicorandil,Tablet,169775.18,1886490,,123238.719367819,0.0899952716420442,Feb 21
2014-01-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,204778.85,3611322,,204778.85,0.0567046776775929,Jan 14
2014-02-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,184420.49,3245145,,184420.49,0.0568296609242422,Feb 14
2014-03-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,200624.79,3536997,,200624.79,0.0567217868717446,Mar 14
2014-04-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,187496.31,3542983,,187496.31,0.0529204656076532,Apr 14
2014-05-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,195642.97,3701627,,195642.97,0.0528532372386521,May 14
2014-06-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,185201.46,3501169,,185201.46,0.0528970352473702,Jun 14
2014-07-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,206373.63,3781461,,206373.63,0.0545751047015955,Jul 14
2014-08-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,193436.08,3548717,,193436.08,0.0545087365377403,Aug 14
2014-09-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,199655.01,3662567,,199655.01,0.0545123160886886,Sep 14
2014-10-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,226656.8,3815695,,226656.8,0.0594011837948264,Oct 14
2014-11-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,206821.08,3482287,,206821.08,0.059392313155119,Nov 14
2014-12-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,233835.54,3940190,,233835.54,0.0593462599519313,Dec 14
2015-01-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,209419.3,3657557,,209419.3,0.0572566059804399,Jan 15
2015-02-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,193871.25,3390209,,193871.25,0.0571856336880706,Feb 15
2015-03-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,216084.6,3775371,,216084.6,0.0572353286604151,Mar 15
2015-04-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,212183.07,3708699,,212183.07,0.0572122650018241,Apr 15
2015-05-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,209787.9,3664849,,209787.9,0.0572432588627799,May 15
2015-06-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,217366.06,3802744,,217366.06,0.0571603189696703,Jun 15
2015-07-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,223250.16,3980656,,223250.16,0.0560837610685274,Jul 15
2015-08-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,204868.23,3652837,,204868.23,0.0560846897904287,Aug 15
2015-09-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,217522.25,3875237,,217522.25,0.0561313411282974,Sep 15
2015-10-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,227418.17,3889110,,227418.17,0.0584756332425671,Oct 15
2015-11-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,847658.72,3799967,TRUE,222205.476625858,0.223070021397554,Nov 15
2015-12-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,851326.7,4177430,TRUE,244277.864576497,0.203791972576441,Dec 15
2016-01-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,754340.75,3700230,TRUE,216373.292393144,0.203863205800721,Jan 16
2016-02-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,757245.06,3714320,TRUE,217197.214065532,0.203871788106571,Feb 16
2016-03-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,839525.22,3923229,TRUE,229413.300130603,0.213988329511227,Mar 16
2016-04-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,899650.96,3961410,,231645.958283438,0.227103723169276,Apr 16
2016-05-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,874856.82,3851329,,225208.902100463,0.2271571242031,May 16
2016-06-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,816795.22,3978023,,232617.413978496,0.205326922443636,Jun 16
2016-07-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,947649.59,3908341,,228542.714902888,0.242468502620421,Jul 16
2016-08-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,954930.03,3939059,,230338.969404833,0.242425927105941,Aug 16
2016-09-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,972581.38,4010592,,234521.906877574,0.242503196535574,Sep 16
2016-10-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,646261.51,3852306,,225266.032794141,0.16775965097269,Oct 16
2016-11-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,672619.62,4008951,,234425.948363423,0.16777945652117,Nov 16
2016-12-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,691668.1,4121237,,240991.943317697,0.167830216995528,Dec 16
2017-01-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,653206.22,3852022,,225249.4257143,0.169574893393651,Jan 17
2017-02-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,614425.23,3624018,,211916.747432461,0.169542543662863,Feb 17
2017-03-01,Lercanidipine 10mg tablets,Lercanidipine,Tablet,710658.77,4191662,,245110.089788805,0.169541048395601,Mar 17
